resp,size,size.sel,expl,selected,count.sel,cv_prop,elpd,elpd.lq,elpd.uq,elpd.se,diff,diff.lq,diff.uq,diff.se
D06,17,1,A33,FALSE,0,0.739644970414201,-294.063195628468,-328.34156317092,-259.784828086015,20.8397677342166,-4.2045879572512,-7.18464212407572,-1.22453379042667,1.81174429018811
D06,18,1,A41,FALSE,0,0.840236686390533,-293.672867421032,-327.889141677835,-259.456593164229,20.8020176969903,-3.81425974981588,-6.84109635357839,-0.787423146053372,1.84018599233803
D06,19,1,C02,FALSE,0,0.644970414201183,-293.070039982737,-327.242805770441,-258.897274195033,20.7755664259552,-3.21143231152049,-6.3072218647061,-0.115642758334886,1.88210640902027
D06,20,1,C16,FALSE,0,0.865877712031558,-291.820752136012,-325.854130808363,-257.787373463661,20.690825076896,-1.9621444647953,-5.07619360068087,1.15190467109028,1.89320744707058
D06,21,1,A21,FALSE,0,0.917159763313609,-290.833236053636,-324.808772275882,-256.85769983139,20.65565936418,-0.974628382419589,-4.09766221224089,2.14840544740171,1.89866975313144
D06,22,1,A31,FALSE,1,0.970414201183432,-289.961976197257,-323.803552035863,-256.120400358651,20.5742172337407,-0.103368526040187,-3.29286476612596,3.08612771404558,1.93907602951704
D06,23,1,B14,FALSE,0,0.428007889546351,-290.183376456824,-323.999820263528,-256.36693265012,20.5589380432461,-0.324768785608058,-3.57315791619483,2.92362034497871,1.97488036464816
D06,24,1,E07,FALSE,0,0.824457593688363,-290.154941210943,-323.945155572936,-256.364726848949,20.5429916731371,-0.296333539726124,-3.58694813079007,2.99428105133782,2.00055162182588
D06,25,1,F12,FALSE,0,0.83629191321499,-290.144996157382,-323.856026766492,-256.433965548271,20.4948513695956,-0.286388486165359,-3.69866271322979,3.12588574089907,2.07451542870027
D06,Inf,1,,,,,-289.1516402466,-322.086361478271,-256.216919014929,20.0228887799037,0.706967424616476,-2.85281067326937,4.26674552250232,2.16419141469958
D07,0,1,,,,,-359.009721915364,-397.764888039665,-320.254555791063,23.5614680171443,-26.491025975378,-37.6904525112397,-15.2915994395164,6.80876787597104
D07,1,1,A13,TRUE,3,1,-339.01789664823,-375.569696958529,-302.46609633793,22.2219167173211,-6.49920070824349,-11.6174183342876,-1.38098308219941,3.11165537296474
D07,2,1,B34,FALSE,1,0.98422090729783,-337.870655807315,-374.20300580794,-301.53830580669,22.0885004022898,-5.35195986732873,-10.1198214912,-0.584098243457434,2.89865404784249
D07,3,1,D35,FALSE,1,0.877712031558185,-341.071673039094,-377.46125812339,-304.682087954797,22.1232968624325,-8.55297709910741,-13.2402901623224,-3.86566403589247,2.84968400009081
D07,4,1,C18,FALSE,1,0.928994082840237,-340.718259970698,-377.191983675327,-304.24453626607,22.1744495114914,-8.19956403071229,-12.5330341864139,-3.86609387501068,2.63456278704455
D07,5,1,A30,FALSE,0,0.854043392504931,-339.594834047579,-375.790652172428,-303.399015922731,22.0054949156377,-7.07613810759329,-11.0309878282987,-3.12128838688792,2.40437790688719
D07,6,1,A36,FALSE,1,0.907297830374753,-336.855591924606,-372.644596390032,-301.06658745918,21.7581697720763,-4.33689598461978,-7.85836044323143,-0.815431526008137,2.14089837594743
D07,7,1,D32,FALSE,0,0.510848126232742,-335.906108816097,-371.483878689401,-300.328338942794,21.6297482586595,-3.3874128761111,-6.64352888587839,-0.131296866343817,1.97957797363531
D07,8,1,E11,FALSE,0,0.958579881656805,-335.724449764178,-371.248476883192,-300.200422645165,21.5970749840231,-3.20575382419218,-6.11104550919357,-0.300462139190797,1.76629192859305
D07,9,1,B40,FALSE,1,0.915187376725838,-335.604678709071,-370.969466442773,-300.23989097537,21.5002643118134,-3.08598276908506,-5.76221888273417,-0.409746655435948,1.62703602910198
D07,10,1,B38,FALSE,3,0.905325443786982,-336.981310273847,-372.359052634887,-301.603567912808,21.5081401660083,-4.46261433386118,-6.90756139290509,-2.01766727481727,1.48642226820833
D07,11,1,D34,FALSE,1,0.615384615384615,-338.355025395482,-373.726437476105,-302.983613314858,21.5042916287816,-5.83632945549565,-8.11306907127888,-3.55958983971243,1.38415940389959
D07,12,1,C04,FALSE,1,0.806706114398422,-339.722789552372,-375.220594361451,-304.224984743293,21.5811329515498,-7.20409361238596,-9.41648263464508,-4.99170459012685,1.34503702092903
D07,13,1,C12,FALSE,0,0.627218934911243,-339.664342652841,-375.145964157991,-304.18272114769,21.5712942013639,-7.14564671285435,-9.25396106638864,-5.03733235932007,1.28176411504881
D07,14,1,A21,FALSE,0,0.82051282051282,-338.880643989321,-374.399702335424,-303.361585643219,21.594054184586,-6.36194804933528,-8.34876247448962,-4.37513362418095,1.20789740351343
D07,15,1,A32,FALSE,0,0.889546351084813,-338.868018786764,-374.342645320858,-303.39339225267,21.5670415609208,-6.34932284677769,-8.18125062613927,-4.51739506741612,1.11373300903183
D07,16,1,A37,FALSE,1,0.631163708086785,-339.155103563487,-374.441008882891,-303.869198244084,21.4523072091232,-6.63640762350124,-8.21973373851338,-5.0530815084891,0.962593928765951
D07,17,1,E12,FALSE,0,0.869822485207101,-337.652474617503,-372.603157185071,-302.701792049935,21.2485062469327,-5.13377867751699,-6.42459804989254,-3.84295930514144,0.784762456199776
D07,18,1,A31,FALSE,1,0.769230769230769,-336.244340406276,-371.040386602708,-301.448294209845,21.1544940086381,-3.72564446628999,-4.69237767733208,-2.75891125524791,0.587732060289038
D07,19,1,D36,FALSE,0,0.968441814595661,-332.518695939986,-367.05985085871,-297.977541021262,20.9995311149611,0,0,0,0
D07,20,1,B15,FALSE,0,0.824457593688363,-333.972657808384,-368.56151968662,-299.383795930149,21.0285348869256,-1.45396186839828,-2.2246420435368,-0.683281693259748,0.468540277694427
D07,21,1,B36,FALSE,0,0.67258382642998,-335.41160373625,-370.027179310684,-300.796028161817,21.0447756610351,-2.89290779626425,-3.89519424047264,-1.89062135205586,0.609346891289046
D07,22,1,B01,FALSE,0,0.641025641025641,-337.021189194061,-371.82252053466,-302.219857853462,21.1577071481424,-4.50249325407473,-5.67122693855319,-3.33375956959627,0.710539628164094
D07,23,1,B07,FALSE,1,0.867850098619329,-338.028983820201,-372.948546986037,-303.109420654365,21.2295869940447,-5.51028788021453,-6.84359347531851,-4.17698228511055,0.810592245569653
D07,24,1,C11,FALSE,0,0.684418145956608,-339.149859117116,-374.139255377635,-304.160462856597,21.2720425010505,-6.63116317712982,-8.05094830709023,-5.2113780471694,0.863168069606174
D07,25,1,A33,FALSE,0,0.504930966469428,-339.003132283534,-373.939087408542,-304.067177158525,21.2395525976118,-6.48443634354762,-7.98185026006269,-4.98702242703255,0.910363020745096
D07,Inf,1,,,,,-334.553634203818,-367.958389836658,-301.148878570978,20.3086494053282,-2.0349382638318,-5.11026192576126,1.04038539809765,1.86966403060993
D08,0,7,,,,,-601.936849342669,-624.483874166037,-579.389824519302,13.7076177806504,-13.1553950145781,-21.6813120975711,-4.62947793158508,5.18338953891885
D08,1,7,A22,TRUE,2,0.792899408284024,-618.754860138597,-641.455782870721,-596.053937406474,13.8011810656957,-29.9734058105062,-37.6427650287507,-22.3040465922618,4.66263933311719
D08,2,7,A29,TRUE,1,0.664694280078896,-624.07427947775,-647.716832179686,-600.431726775813,14.3736514389765,-35.2928251496584,-42.5495558373625,-28.0360944619544,4.41177899893346
D08,3,7,C18,TRUE,1,0.998027613412229,-606.838968171546,-630.364354099757,-583.313582243336,14.3024190984167,-18.0575138434551,-24.5944729419748,-11.5205547449355,3.97418894387283
D08,4,7,F15,TRUE,2,1,-591.221961220632,-614.30637328798,-568.137549153284,14.0343260270106,-2.44050689254078,-8.22436329248945,3.34334950740788,3.5163350131454
D08,5,7,A31,TRUE,1,0.996055226824458,-590.673969869736,-613.721353542777,-567.626586196695,14.0118143617172,-1.8925155416449,-7.18143539121949,3.39640430792967,3.21543495598263
D08,6,7,D34,TRUE,1,0.741617357001972,-592.804374180923,-615.590276977942,-570.018471383903,13.8528452767254,-4.02291985283154,-9.05647468645606,1.01063498079298,3.06018404990453
D08,7,7,B38,TRUE,3,0.972386587771203,-590.172054969048,-612.847598567957,-567.49651137014,13.7857516482696,-1.39060064095725,-6.00399106973809,3.22278978782359,2.80474222945368
D08,8,7,A18,FALSE,0,0.317554240631164,-596.278849306265,-619.151809285039,-573.40588932749,13.9057722851407,-7.49739497817328,-11.9443352654849,-3.05045469086162,2.70354772877481
D08,9,7,A20,FALSE,0,0.814595660749507,-598.049470029024,-621.050156571353,-575.048783486695,13.98342452207,-9.26801570093308,-13.6820597756115,-4.85397162625468,2.6835482515604
D08,10,7,D32,FALSE,0,0.976331360946746,-595.97922621208,-619.022252508027,-572.936199916133,14.0091652645436,-7.19777188398899,-11.3749783861956,-3.02056538178238,2.53956123132277
D08,11,7,A13,FALSE,3,0.93491124260355,-590.515958274582,-613.405835041135,-567.62608150803,13.9160569618441,-1.73450394649136,-5.54427039658626,2.07526250360355,2.31617354132345
D08,12,7,B34,FALSE,1,0.621301775147929,-593.928136455573,-616.892683393153,-570.963589517993,13.9614532024603,-5.14668212748149,-8.68088465839656,-1.61247959656643,2.14864257402968
D08,13,7,B40,FALSE,1,0.930966469428008,-597.943425538394,-621.311907582407,-574.574943494382,14.207028310065,-9.16197121030308,-12.6447243966355,-5.67921802397071,2.11736359349325
D08,14,7,A36,FALSE,1,0.625246548323471,-600.756987009135,-624.080844732053,-577.433129286218,14.1798986491857,-11.9755326810443,-15.0684474082578,-8.88261795383081,1.88035863892998
D08,15,7,A27,FALSE,0,0.648915187376726,-599.358833472137,-622.615996077866,-576.101670866409,14.1393508970355,-10.5773791440462,-13.3454574115925,-7.80930087649993,1.68287209402125
D08,16,7,A37,FALSE,1,0.773175542406312,-594.122289861297,-617.259363243545,-570.98521647905,14.0663418331812,-5.34083553320607,-7.84667311405121,-2.83499795236093,1.52344107693606
D08,17,7,A40,FALSE,0,0.422090729783038,-593.578882548363,-616.505236905279,-570.652528191448,13.9382337621169,-4.79742822027219,-7.0957689440819,-2.49908749646248,1.39729194510116
D08,18,7,E11,FALSE,0,0.577909270216963,-593.613765800102,-616.413544761821,-570.813986838383,13.8612813858553,-4.83231147201085,-6.95694299608346,-2.70767994793824,1.29168425035506
D08,19,7,A34,FALSE,0,0.739644970414201,-593.610893339312,-616.379772278317,-570.842014400308,13.8424955059397,-4.829439011221,-6.77073520245184,-2.88814281999016,1.18022428222308
D08,20,7,C11,FALSE,0,0.370808678500986,-592.923224679796,-615.676857708893,-570.169591650699,13.8332266508528,-4.14177035170512,-5.86654477921578,-2.41699592419446,1.04858839671182
D08,21,7,F12,FALSE,0,0.938856015779093,-591.720819449474,-614.557237407633,-568.884401491314,13.8835563140554,-2.93936512138241,-4.48786692220741,-1.3908633205574,0.94142224903924
D08,22,7,A24,FALSE,0,0.674556213017752,-591.033347622791,-613.920552546538,-568.146142699044,13.9144325967567,-2.25189329469999,-3.53266021887498,-0.971126370525012,0.778651001638804
D08,23,7,E07,FALSE,0,0.834319526627219,-589.415720889827,-612.386618446993,-566.444823332661,13.9653141050245,-0.634266561736182,-1.51489653457802,0.246363411105656,0.535385008375472
D08,24,7,E12,FALSE,0,0.90138067061144,-588.781454328091,-611.705726715246,-565.857181940936,13.9369680143771,0,0,0,0
D08,25,7,A30,FALSE,0,0.538461538461538,-588.882552511398,-611.707018659474,-566.058086363323,13.8762901294614,-0.101098183307224,-0.92891738384088,0.726721017226432,0.503278338552175
D08,Inf,7,,,,,-587.599036673042,-610.239856662067,-564.958216684018,13.7646411924121,1.18241765504895,-1.92352956628224,4.28836487638015,1.88828183276567
D09,0,3,,,,,-373.507442203679,-405.880831802173,-341.134052605185,19.681623378546,-17.8627373487365,-26.5466898014553,-9.17878489601769,5.27946822162736
D09,1,3,C03,TRUE,1,1,-364.161791609283,-395.624412601543,-332.699170617023,19.127915382095,-8.51708675434058,-14.4738324422628,-2.56034106641841,3.62144423693326
D09,2,3,A36,TRUE,1,0.895463510848126,-366.549872122301,-398.147690520825,-334.952053723778,19.2101095688897,-10.905167267359,-15.658110905554,-6.15222362916413,2.88958455653218
D09,3,3,B40,TRUE,1,0.996055226824458,-359.377196679066,-390.031597531674,-328.722795826458,18.6365524265048,-3.73249182412356,-7.77463775641242,0.309654108165302,2.45745023511938
D09,4,3,A03,FALSE,0,0.994082840236686,-359.474422430213,-390.366695650551,-328.582149209876,18.7811685575891,-3.82971757527112,-7.55425203461431,-0.10518311592794,2.2643561702485
D09,5,3,C02,FALSE,0,0.919132149901381,-360.630166523574,-391.576725681435,-329.683607365712,18.8141720641834,-4.98546166863121,-8.15287532574464,-1.81804801151778,1.92565077233275
D09,6,3,C04,FALSE,1,0.485207100591716,-360.144099176814,-390.646474597242,-329.641723756387,18.5441275263865,-4.49939432187168,-7.19810277609603,-1.80068586764734,1.64069824208374
D09,7,3,D32,FALSE,0,1,-356.627807488439,-387.033984337791,-326.221630639087,18.4856429478808,-0.983102633496492,-3.32921248809178,1.3630072210988,1.42633351451673
D09,8,3,E11,FALSE,0,0.962524654832347,-358.5076411713,-389.03434208361,-327.98094025899,18.5589163753661,-2.86293631635725,-4.91507524955916,-0.81079738315534,1.24761188447223
D09,9,3,A22,FALSE,2,0.652859960552268,-360.97803043466,-391.392303887295,-330.563756982025,18.4905653331624,-5.33332557971766,-7.08422964559224,-3.58242151384309,1.06447408887054
D09,10,3,E12,FALSE,0,0.990138067061144,-355.644704854942,-385.839683218047,-325.449726491838,18.3572433852776,0,0,0,0
D09,11,3,A28,FALSE,0,0.962524654832347,-356.115619821757,-386.417188847761,-325.814050795754,18.4220459070049,-0.470914966814809,-1.46577685310856,0.523946919478939,0.604833080580914
D09,12,3,F14,FALSE,0,0.909270216962525,-356.801917118707,-387.195526824101,-326.408307413313,18.4780026668539,-1.15721226376453,-2.31385458010194,-0.000569947427126349,0.70318859829558
D09,13,3,A13,FALSE,3,0.708086785009862,-360.440149625539,-390.847153399858,-330.033145851221,18.486145682564,-4.79544477059693,-6.17902219378216,-3.4118673474117,0.841155346904341
D09,14,3,F19,FALSE,0,0.345167652859961,-361.797321363611,-392.358377925233,-331.236264801989,18.5798031270799,-6.15261650866866,-7.78555792041095,-4.51967509692638,0.99275788738037
D09,15,3,A25,FALSE,0,0.887573964497041,-362.052961064272,-392.608621604033,-331.49730052451,18.5765225787247,-6.40825620932914,-8.13899870270917,-4.67751371594911,1.0522167231304
D09,16,3,B37,FALSE,0,0.305719921104537,-361.915599215723,-392.510413730385,-331.32078470106,18.6003265052623,-6.27089436078014,-8.11420766751506,-4.42758105404523,1.12065491818336
D09,17,3,D35,FALSE,1,0.826429980276134,-360.121791551947,-390.598821178412,-329.644761925482,18.5287183777866,-4.4770866970046,-6.50842885778702,-2.44574453622218,1.23496834459809
D09,18,3,B34,FALSE,1,0.907297830374753,-358.888226603625,-389.344456323385,-328.431996883864,18.5160729324026,-3.24352174868243,-5.45975083222008,-1.02729266514479,1.34737161241827
D09,19,3,D33,FALSE,2,0.932938856015779,-358.017827217011,-388.352307490406,-327.683346943616,18.4420545247034,-2.37312236206834,-4.79599405128377,0.0497493271470861,1.47300139630413
D09,20,3,F05,FALSE,0,0.755424063116371,-357.446113611307,-387.485227730527,-327.406999492087,18.262484653357,-1.80140875636457,-4.27581946118487,0.673001948455738,1.50433489295112
D09,21,3,B33,FALSE,0,0.796844181459566,-357.139020932977,-387.151809176823,-327.126232689131,18.2464796575673,-1.49431607803447,-4.05244760128592,1.06381544521697,1.55523353648958
D09,22,3,C15,FALSE,0,0.702169625246548,-357.416632047634,-387.372970193192,-327.460293902077,18.2121604346507,-1.77192719269211,-4.38721046040118,0.843356075016963,1.58997932998827
D09,23,3,A24,FALSE,0,0.794871794871795,-357.409220536269,-387.312726630636,-327.505714441902,18.1800408281855,-1.76451568132692,-4.52613593907757,0.997104576423731,1.67894590284545
D09,24,3,A30,FALSE,0,0.93491124260355,-356.92329287089,-386.803703890971,-327.042881850808,18.1660000199905,-1.27858801594734,-4.04186849412495,1.48469246223027,1.6799552451965
D09,25,3,E03,FALSE,0,0.319526627218935,-357.114733501462,-386.899029100514,-327.330437902411,18.1075659931232,-1.4700286465201,-4.19906133137111,1.25900403833091,1.65913406526569
D09,Inf,3,,,,,-359.219278433826,-388.311208401115,-330.127348466537,17.6866375771121,-3.57457357888338,-7.03259228214468,-0.11655487562208,2.10232609552639
D10,0,1,,,,,-705.054468595127,-711.883746709708,-698.225190480546,4.15190628678503,-68.9213703718577,-86.8856232121669,-50.9571175315485,10.9214902444564
D10,1,1,B39,TRUE,1,1,-643.933316787751,-661.666501911088,-626.200131664415,10.7810110472885,-7.80021856448214,-14.1188131451721,-1.48162398379224,3.84143274341111
D10,2,1,A28,FALSE,0,1,-638.33266408604,-656.232065013233,-620.433263158847,10.8820630808149,-2.19956586277057,-5.94340250462195,1.54427077908081,2.27609106397516
D10,3,1,B36,FALSE,0,0.988165680473373,-639.463670505059,-657.451445391709,-621.475895618409,10.93579063323,-3.33057228178983,-6.22610759601377,-0.435036967565903,1.76036047632423
D10,4,1,D32,FALSE,0,0.867850098619329,-643.408102722491,-661.252876127413,-625.563329317569,10.8488519054398,-7.27500449922221,-9.2855944854071,-5.26441451303732,1.22235191827449
D10,5,1,C05,FALSE,0,1,-636.133098223269,-653.844045076934,-618.422151369604,10.767491139312,0,0,0,0
D10,6,1,A33,FALSE,0,0.739644970414201,-646.716594301644,-664.687847997286,-628.745340606003,10.9257464622848,-10.5834960783752,-13.1514445186883,-8.01554763806201,1.56120179828555
D10,7,1,A36,FALSE,1,0.694280078895464,-646.434774370606,-664.383537347193,-628.486011394019,10.9120730759812,-10.3016761473364,-13.5976846655068,-7.00566762916609,2.00383089666104
D10,8,1,E08,FALSE,0,0.723865877712032,-645.086727391237,-663.105351258121,-627.068103524352,10.954545481521,-8.95362916796739,-12.8299662866974,-5.07729204923736,2.35664563412511
D10,9,1,F15,FALSE,2,0.970414201183432,-636.828425141548,-654.937312274316,-618.71953800878,11.0094216506854,-0.695326918278995,-4.92361671716966,3.53296288061167,2.57061767053842
D10,10,1,E10,FALSE,0,0.88560157790927,-636.874973925268,-654.808329333509,-618.941618517027,10.902705939542,-0.741875701998498,-5.23470549882853,3.75095409483153,2.73144656959958
D10,11,1,E12,FALSE,0,0.960552268244576,-637.861838122714,-655.753704537427,-619.969971708002,10.8774824224772,-1.72873989944489,-6.23529013488468,2.7778103359949,2.73978800398921
D10,12,1,D35,FALSE,1,0.974358974358974,-637.416111736894,-655.323625924611,-619.508597549177,10.8869955929796,-1.28301351362477,-5.8471788282453,3.28115180099576,2.77481548499828
D10,13,1,B40,FALSE,1,0.435897435897436,-642.199056667565,-660.210055436698,-624.188057898432,10.9499097512486,-6.0659584442957,-10.7134244450575,-1.41849244353389,2.82545870624081
D10,14,1,C08,FALSE,0,0.905325443786982,-645.280561250821,-663.362736717799,-627.198385783842,10.9931821109772,-9.14746302755134,-13.928150131584,-4.36677592351868,2.90645138612915
D10,15,1,C18,FALSE,1,0.842209072978304,-646.076573611731,-664.201760683581,-627.951386539881,11.0193313100101,-9.94347538846163,-15.0154620980238,-4.87148867889948,3.08354897144401
D10,16,1,E11,FALSE,0,0.522682445759369,-647.277120457946,-665.376956871179,-629.177284044712,11.0039192039109,-11.1440222346764,-16.2719808758376,-6.01606359351513,3.11757748965497
D10,17,1,A23,FALSE,1,0.840236686390533,-649.343621128868,-667.361524247015,-631.325718010721,10.9541072974018,-13.2105229055987,-18.4070534949618,-8.01399231623564,3.15926627404177
D10,18,1,A30,FALSE,0,0.696252465483235,-649.051549834118,-667.009668979825,-631.09343068841,10.9177612229185,-12.9184516108485,-18.0839738700451,-7.75292935165181,3.14041454787091
D10,19,1,A34,FALSE,0,0.824457593688363,-645.668147712063,-663.565684061074,-627.770611363053,10.88092949777,-9.53504948879418,-14.8412690908363,-4.22882988675204,3.22595245868567
D10,20,1,D34,FALSE,1,0.980276134122288,-641.551383607101,-659.554320796635,-623.548446417566,10.9450086588559,-5.41828538383149,-10.940193196536,0.10362242887305,3.3570815799207
D10,21,1,B38,FALSE,3,0.654832347140039,-644.887016610622,-662.758999522157,-627.015033699086,10.8653941108786,-8.75391838735236,-14.402675133795,-3.10516164090969,3.43420025580752
D10,22,1,F01,FALSE,0,0.871794871794872,-644.528212760801,-662.415420408161,-626.641005113441,10.874650093037,-8.39511453753209,-14.0873736533109,-2.70285542175333,3.46064781844975
D10,23,1,F11,FALSE,0,0.867850098619329,-643.780459422063,-661.723736961635,-625.837181882492,10.9087381670714,-7.64736119879401,-13.4445588559594,-1.85016354162867,3.52444592161657
D10,24,1,A21,FALSE,0,0.88560157790927,-640.042486944355,-657.929476665535,-622.155497223176,10.8745176033264,-3.90938872108614,-9.88357836921312,2.06480092704084,3.63204941171537
D10,25,1,B14,FALSE,0,0.252465483234714,-640.020454016353,-657.858491354728,-622.182416677978,10.8447566677623,-3.88735579308405,-9.86958703965657,2.09487545348847,3.63693835642982
D10,Inf,1,,,,,-641.237231871454,-658.588993752329,-623.885469990579,10.5491221811841,-5.10413364818436,-11.7277803901889,1.5195130938202,4.02689128897181
